rainfall_24h,rainfall_7d,temperature,humidity,wind_speed,elevation,river_proximity,flood_history_freq,soil_saturation_idx,population_density,twi,scs_runoff_mm,scs_runoff_ratio,fhi,hand_m,soil_saturation_theta,cn_effective,amc_class,imd_24h_class,rational_Q_m3s,risk_level
1.758,82.301,27.71,55.34,4.201,960.0,1.514,0.2814,0.157566,32679.0,7.181267,0.0,0.0,0.301968,43.4969,0.157566,95.5270847381434,AMC-III,dry,0.0061,1
30.416,225.474,28.29,55.69,11.046,937.32,3.371,0.4642,0.374834,21837.0,6.33795,11.0165,0.362193,0.426584,17.2827,0.374834,89.49303405572755,AMC-III,light,0.3956,1
10.432,138.381,32.94,96.69,15.381,931.09,0.46,0.6063,0.250459,25853.0,8.543058,3.2514,0.311679,0.447222,54.1329,0.250459,95.5270847381434,AMC-III,light,0.4707,1
12.875,40.233,28.1,44.49,7.511,949.35,0.876,0.2092,0.080401,28288.0,7.974003,0.0,0.0,0.326313,54.0236,0.080401,71.29975254791762,AMC-I,light,0.065,1
35.687,191.393,20.21,69.77,6.156,904.45,0.1,0.5902,0.328832,22997.0,9.585557,14.8368,0.415749,0.567532,34.4505,0.328832,89.49303405572755,AMC-III,moderate,3.4372,2
22.005,141.073,30.5,88.71,26.427,893.11,2.599,0.1712,0.25465,51999.0,7.511698,19.0502,0.865722,0.505898,7.3802,0.25465,98.94175341994321,AMC-III,light,0.8543,2
5.068,40.482,30.17,47.78,11.446,870.0,6.285,0.4986,0.080879,53881.0,5.710793,0.0,0.0,0.333664,0.0,0.080879,83.44822581815542,AMC-I,dry,0.0052,1
19.029,74.017,19.12,38.18,1.088,907.86,4.855,0.5371,0.142902,35238.0,6.327554,3.1337,0.164675,0.380939,7.0473,0.142902,88.0,AMC-II,light,0.0813,1
56.454,392.153,34.93,63.66,36.676,959.45,4.901,0.0492,0.558239,35268.0,5.935763,48.0823,0.851705,0.506024,16.5106,0.558239,97.02743230131428,AMC-III,moderate,1.2375,2
36.176,247.277,27.81,93.18,16.681,921.38,0.271,0.1777,0.402595,40730.0,9.653938,28.2661,0.78135,0.573648,50.0962,0.402595,97.02743230131428,AMC-III,moderate,5.0953,2
1.764,19.844,20.35,61.44,5.656,879.79,3.292,0.09,0.040499,32259.0,6.288215,0.0,0.0,0.31295,2.5646,0.040499,71.29975254791762,AMC-I,dry,0.0032,1
5.857,63.898,20.68,70.57,12.492,909.76,0.547,0.2257,0.124641,21293.0,8.19681,0.0,0.0,0.36327,33.3759,0.124641,74.0,AMC-II,dry,0.0389,1
34.559,228.441,26.55,80.9,2.728,922.65,6.823,0.1892,0.378686,30979.0,5.813248,23.4964,0.679895,0.427031,7.178,0.378686,95.5270847381434,AMC-III,light,0.446,1
21.715,145.772,21.28,92.2,1.548,959.27,3.033,0.3233,0.261912,25237.0,6.200627,11.9724,0.551344,0.394897,25.075,0.261912,95.5270847381434,AMC-III,light,0.4711,1
9.995,64.951,26.92,68.24,36.819,939.19,2.3,0.1794,0.12656,33804.0,7.144331,0.0231,0.002315,0.33954,24.3939,0.12656,85.0,AMC-II,light,0.0248,1
55.48,312.295,30.68,47.48,3.399,900.87,0.1,0.3805,0.478275,22077.0,9.54283,30.9037,0.557026,0.637783,30.8703,0.478275,89.49303405572755,AMC-III,moderate,7.1593,2
33.242,149.665,33.85,41.58,7.803,880.9,1.221,0.1841,0.267874,35605.0,7.545023,25.4381,0.765245,0.538879,6.095,0.267874,97.02743230131428,AMC-III,light,2.054,2
79.937,366.59,23.25,60.09,4.979,932.96,0.1,0.2785,0.534074,18131.0,9.359525,52.7193,0.659514,0.623645,62.9591,0.534074,89.49303405572755,AMC-III,heavy,12.2133,2
6.542,22.177,33.38,43.75,16.287,901.07,1.023,0.1684,0.045151,38162.0,8.205838,0.0,0.0,0.380319,19.3855,0.045151,76.27500606733003,AMC-I,dry,0.0299,1
15.162,114.484,21.57,89.85,21.251,914.0,0.307,0.4764,0.212198,29479.0,9.062796,6.622,0.436758,0.492676,42.3142,0.212198,95.5270847381434,AMC-III,light,1.141,2
46.798,300.424,22.67,90.14,41.928,909.03,1.033,0.2757,0.465211,43762.0,8.402153,38.6022,0.824866,0.595816,24.2104,0.465211,97.02743230131428,AMC-III,moderate,3.5005,2
9.365,70.195,23.12,94.63,35.475,925.69,4.006,0.2565,0.136049,35906.0,6.571446,0.1603,0.017114,0.339552,12.3014,0.136049,88.0,AMC-II,light,0.0144,1
23.807,116.939,22.3,96.53,13.488,926.26,0.301,0.4735,0.216217,46006.0,9.785746,20.8315,0.874999,0.558846,54.2412,0.216217,98.94175341994321,AMC-III,light,3.617,2
3.506,43.489,21.5,75.83,0.615,921.68,1.046,0.4953,0.086618,31927.0,7.950773,0.0,0.0,0.360765,31.8112,0.086618,71.29975254791762,AMC-I,dry,0.0158,1
11.264,75.709,12.99,61.48,5.45,900.05,2.24,0.0689,0.145918,14459.0,6.535504,0.7997,0.070995,0.345488,10.8224,0.145918,89.49303405572755,AMC-III,light,0.0406,1
25.196,87.079,32.19,87.08,2.428,922.91,2.22,0.2011,0.16591,28610.0,7.012835,14.9994,0.595304,0.428006,19.1885,0.16591,95.5270847381434,AMC-III,light,0.7665,1
23.141,147.595,24.75,68.55,13.922,941.35,0.552,0.5609,0.264709,33947.0,8.693698,13.2003,0.57044,0.451272,59.6903,0.264709,95.5270847381434,AMC-III,light,1.7441,2
38.364,183.525,36.45,60.69,13.22,889.01,0.983,0.2493,0.31774,27915.0,7.776978,27.0467,0.704998,0.545675,12.1375,0.31774,95.5270847381434,AMC-III,moderate,2.5346,2
62.744,374.414,32.74,48.18,32.574,911.04,2.247,0.3406,0.541608,21275.0,6.75714,37.2278,0.593327,0.55752,14.7422,0.541608,89.49303405572755,AMC-III,moderate,1.8836,2
11.839,74.648,44.4,66.29,20.638,901.69,0.1,0.4548,0.144026,38222.0,10.292867,5.8531,0.494394,0.53815,31.6869,0.144026,97.02743230131428,AMC-III,light,1.356,2
0.364,2.475,30.12,39.14,4.714,934.33,1.394,0.0999,0.005144,55000.0,8.262725,0.0,0.0,0.326559,32.93,0.005144,83.44822581815542,AMC-I,dry,0.0013,1
2.669,23.807,33.37,80.45,2.52,932.59,1.27,0.286,0.048388,43262.0,8.148579,0.0,0.0,0.342233,34.1054,0.048388,76.27500606733003,AMC-I,dry,0.0105,1
5.605,90.885,26.29,64.03,2.394,912.92,0.462,0.1607,0.172498,21321.0,8.354336,0.0,0.0,0.392315,37.9915,0.172498,89.49303405572755,AMC-III,dry,0.0405,1
21.012,106.287,26.67,85.25,35.963,900.01,0.278,0.3362,0.198629,17557.0,8.635125,5.0469,0.240185,0.479662,29.1833,0.198629,89.49303405572755,AMC-III,light,0.9016,2
30.857,243.533,36.22,58.33,77.605,932.19,0.984,0.051,0.397917,47349.0,8.590394,27.8205,0.901592,0.517656,39.6797,0.397917,98.94175341994321,AMC-III,light,2.6059,2
14.724,64.515,18.53,63.61,20.056,900.83,2.043,0.0664,0.125765,38406.0,7.433166,1.4325,0.097291,0.382907,11.9326,0.125765,88.0,AMC-II,light,0.0783,1
32.115,182.667,27.76,82.88,25.454,955.48,6.637,0.4509,0.316519,55000.0,6.078434,29.0705,0.905192,0.469708,11.957,0.316519,98.94175341994321,AMC-III,light,0.5662,2
2.989,24.716,32.06,74.14,23.18,896.95,15.247,0.4154,0.050189,47214.0,5.25252,0.0,0.0,0.27685,1.7107,0.050189,83.44822581815542,AMC-I,dry,0.0013,1
31.003,147.011,33.13,75.91,5.041,957.51,1.68,0.4228,0.263814,49235.0,7.689755,27.9653,0.902023,0.492412,39.2586,0.263814,98.94175341994321,AMC-III,light,1.7834,2
22.038,222.04,17.33,38.72,3.423,918.34,3.719,0.1999,0.370346,48808.0,7.050151,19.0832,0.865906,0.484779,11.3973,0.370346,98.94175341994321,AMC-III,light,0.6288,2
0.007,2.927,30.81,75.75,6.451,913.09,4.871,0.1805,0.006079,42851.0,6.543972,0.0,0.0,0.291658,7.9972,0.006079,76.27500606733003,AMC-I,dry,0.0,1
9.552,98.181,34.39,81.17,28.778,916.01,3.424,0.6145,0.18498,44378.0,7.01527,4.0523,0.424223,0.427215,11.6518,0.18498,97.02743230131428,AMC-III,light,0.1435,1
4.233,22.765,27.5,78.28,2.254,880.33,0.175,0.4559,0.04632,24858.0,8.940165,0.0,0.0,0.457484,10.2916,0.04632,55.511379832865735,AMC-I,dry,0.0436,2
4.844,52.059,30.56,53.68,8.022,936.63,0.224,0.3205,0.102782,52991.0,10.204881,0.0081,0.00167,0.393802,65.8616,0.102782,92.0,AMC-II,dry,0.0465,1
7.801,68.592,26.71,81.59,29.755,946.16,7.608,0.2759,0.133158,34515.0,5.78146,0.0,0.0,0.297794,9.3808,0.133158,85.0,AMC-II,light,0.0067,1
3.126,38.41,22.65,69.17,0.445,882.59,0.161,0.2032,0.076903,40878.0,9.764047,0.0,0.0,0.461564,12.5637,0.076903,76.27500606733003,AMC-I,dry,0.0329,2
29.014,142.515,17.09,88.15,1.388,900.75,1.61,0.3644,0.256887,37962.0,7.690507,21.3947,0.737385,0.516432,14.2263,0.256887,97.02743230131428,AMC-III,light,1.4094,2
3.437,17.14,23.92,49.28,5.378,904.84,2.465,0.2342,0.035078,37769.0,7.194688,0.0,0.0,0.339997,11.6184,0.035078,76.27500606733003,AMC-I,dry,0.0081,1
29.928,183.836,25.7,99.51,0.251,931.34,0.734,0.1384,0.318182,34612.0,8.427853,19.242,0.642951,0.466941,45.6379,0.318182,95.5270847381434,AMC-III,light,2.1677,2
63.796,235.371,31.67,68.4,12.592,960.0,1.616,0.081,0.387591,42575.0,7.435357,55.323,0.867184,0.539447,41.5337,0.387591,97.02743230131428,AMC-III,moderate,3.6348,2
25.594,168.289,27.6,41.13,1.07,904.17,3.222,0.4437,0.295736,44688.0,7.098252,18.1594,0.709509,0.494133,9.1159,0.295736,97.02743230131428,AMC-III,light,0.6781,2
28.933,119.871,36.41,78.57,5.962,935.34,1.339,0.3281,0.220989,31971.0,7.685213,18.3406,0.633888,0.45745,34.3852,0.220989,95.5270847381434,AMC-III,light,1.3865,2
16.361,82.752,33.48,94.83,6.378,900.15,6.589,0.228,0.158358,32214.0,5.887123,7.556,0.461818,0.365115,4.2447,0.158358,95.5270847381434,AMC-III,light,0.1482,1
25.797,135.214,26.31,72.97,26.512,921.71,7.843,0.1512,0.245497,45238.0,6.02858,22.8009,0.883856,0.419856,6.1896,0.245497,98.94175341994321,AMC-III,light,0.3799,1
4.742,45.852,19.9,78.88,3.718,919.07,1.48,0.6204,0.091105,32734.0,7.601943,0.0,0.0,0.372174,24.1033,0.091105,71.29975254791762,AMC-I,dry,0.0166,1
4.188,47.623,27.71,77.92,7.737,927.29,7.322,0.1741,0.094451,22370.0,5.501631,0.0,0.0,0.2681,7.314,0.094451,55.511379832865735,AMC-I,dry,0.0037,1
17.077,122.176,24.98,57.6,12.211,925.65,2.054,0.1589,0.224721,52804.0,7.798151,14.2001,0.831546,0.471527,21.4467,0.224721,98.94175341994321,AMC-III,light,0.7727,2
11.748,82.224,37.24,97.91,3.027,930.56,0.354,0.6171,0.157432,22965.0,8.662148,0.9396,0.079976,0.411551,56.976,0.157432,89.49303405572755,AMC-III,light,0.153,1
20.697,75.452,29.6,82.68,8.756,914.69,4.9,0.0916,0.14546,19399.0,5.858992,4.872,0.235392,0.339201,8.2502,0.14546,89.49303405572755,AMC-III,light,0.1254,1
4.55,19.835,27.41,94.6,13.904,931.92,3.507,0.5876,0.04048,33350.0,6.648129,0.0,0.0,0.334811,15.3628,0.04048,71.29975254791762,AMC-I,dry,0.0079,1
12.314,78.261,22.48,52.54,23.081,903.56,2.92,0.0777,0.150445,38181.0,7.010749,6.2419,0.506914,0.405153,9.7318,0.150445,97.02743230131428,AMC-III,light,0.2537,1
14.211,150.197,27.81,48.78,28.99,947.94,3.846,0.2325,0.268685,25169.0,6.29484,5.9007,0.415234,0.371828,17.8438,0.268685,95.5270847381434,AMC-III,light,0.1887,1
12.754,111.375,34.96,45.86,1.243,953.02,0.484,0.447,0.207079,33934.0,8.654857,4.8342,0.37903,0.412748,72.5,0.207079,95.5270847381434,AMC-III,light,0.6828,1
4.774,29.373,23.05,92.81,11.61,920.46,2.728,0.2073,0.059358,16376.0,6.392236,0.0,0.0,0.307764,15.4845,0.059358,55.511379832865735,AMC-I,dry,0.0103,1
21.651,122.167,28.77,64.72,14.016,925.62,1.222,0.2441,0.224707,29717.0,7.70262,11.9177,0.550447,0.440098,31.0758,0.224707,95.5270847381434,AMC-III,light,0.9617,1
31.081,228.597,27.89,83.24,2.961,877.38,0.36,0.4126,0.378887,35472.0,8.697561,23.3666,0.751786,0.646034,6.924,0.378887,97.02743230131428,AMC-III,light,3.7777,2
9.706,115.832,30.83,43.4,10.358,919.12,1.579,0.585,0.214408,19484.0,7.068737,0.4171,0.042976,0.381777,23.0485,0.214408,89.49303405572755,AMC-III,light,0.0324,1
18.214,163.316,33.93,53.67,12.164,926.03,2.679,0.0978,0.288402,39308.0,7.147511,11.3536,0.623351,0.43325,17.4544,0.288402,97.02743230131428,AMC-III,light,0.4964,1
55.451,221.136,28.93,37.34,6.106,895.36,0.749,0.1143,0.369159,48514.0,8.943223,52.3185,0.943518,0.643891,18.6946,0.369159,98.94175341994321,AMC-III,moderate,5.8241,2
15.745,62.969,30.93,39.84,17.237,929.31,0.141,0.3382,0.122945,24399.0,9.441564,0.0,0.0,0.400006,59.2577,0.122945,74.0,AMC-II,light,0.1708,1
4.615,22.515,31.02,53.7,15.65,931.14,1.902,0.1073,0.045824,26775.0,7.121151,0.0,0.0,0.31213,24.9995,0.045824,71.29975254791762,AMC-I,dry,0.0134,1
0.131,64.248,29.59,67.87,0.907,953.56,0.818,0.2911,0.125279,37024.0,8.214914,0.0,0.0,0.301825,58.9378,0.125279,88.0,AMC-II,dry,0.0007,1
5.874,33.702,26.26,66.57,0.144,923.35,0.197,0.2133,0.067804,31840.0,9.530866,0.0,0.0,0.386204,53.0184,0.067804,71.29975254791762,AMC-I,dry,0.0585,1
13.378,67.049,36.2,75.83,12.641,893.05,4.724,0.0558,0.130368,43483.0,6.599415,1.0128,0.075708,0.349607,4.3983,0.130368,88.0,AMC-II,light,0.027,1
5.09,75.851,32.66,66.11,0.212,953.49,0.282,0.0505,0.146169,55000.0,9.796256,2.8458,0.559132,0.396159,81.0802,0.146169,98.94175341994321,AMC-III,dry,0.5058,1
56.77,382.095,27.93,46.95,8.797,911.44,0.699,0.1868,0.548884,40634.0,8.713167,48.3934,0.852445,0.623338,31.5335,0.548884,97.02743230131428,AMC-III,moderate,5.611,2
7.894,30.491,26.03,99.2,11.361,893.22,3.603,0.2661,0.061548,28315.0,6.463149,0.0,0.0,0.339529,5.627,0.061548,71.29975254791762,AMC-I,light,0.0134,1
1.345,93.318,30.73,59.43,0.228,928.48,0.1,0.4269,0.176682,27910.0,9.813819,0.0,0.0,0.385622,58.4753,0.176682,95.5270847381434,AMC-III,dry,0.0156,1
3.146,52.818,35.71,53.65,17.343,915.25,0.292,0.1463,0.104199,27923.0,9.037779,0.0,0.0,0.38127,43.7666,0.104199,85.0,AMC-II,dry,0.0276,1
61.872,218.275,35.92,72.21,1.707,913.49,0.566,0.191,0.365387,40055.0,8.912562,53.4237,0.863449,0.612495,36.0652,0.365387,97.02743230131428,AMC-III,moderate,6.9673,2
7.201,51.673,28.66,42.91,18.37,926.34,0.517,0.4342,0.10206,40978.0,9.043303,0.0021,0.000297,0.379415,48.2076,0.10206,88.0,AMC-II,dry,0.0492,1
6.062,110.213,25.85,64.89,10.305,901.01,1.183,0.0918,0.205158,55000.0,8.456676,3.6983,0.610061,0.465658,17.6971,0.205158,98.94175341994321,AMC-III,dry,0.3055,2
18.888,143.215,29.49,35.54,11.952,921.22,3.507,0.5102,0.25797,24046.0,6.362701,3.9073,0.206871,0.393195,12.707,0.25797,89.49303405572755,AMC-III,light,0.1355,1
10.969,67.89,26.37,99.33,15.118,917.03,1.662,0.0668,0.131891,55000.0,8.053329,1.4988,0.136639,0.394006,21.261,0.131891,92.0,AMC-II,light,0.0964,1
18.65,114.727,33.58,76.39,1.279,960.0,0.731,0.4903,0.212597,38280.0,8.170359,11.7464,0.629832,0.409554,67.0866,0.212597,97.02743230131428,AMC-III,light,1.3264,1
48.584,297.527,25.89,49.18,17.055,928.11,4.199,0.2765,0.461974,43951.0,6.755821,40.3504,0.830536,0.534346,12.3157,0.461974,97.02743230131428,AMC-III,moderate,1.1936,2
102.353,600.748,27.75,60.47,0.833,870.0,1.296,0.2675,0.713941,32186.0,7.073048,89.3455,0.872916,0.754298,0.0,0.713941,95.5270847381434,AMC-III,very_heavy,6.9129,3
2.944,35.424,25.32,60.43,31.538,929.81,0.396,0.2078,0.071142,37532.0,9.166311,0.0,0.0,0.368204,55.017,0.071142,76.27500606733003,AMC-I,dry,0.0228,1
1.878,32.291,24.73,67.09,0.839,891.08,1.589,0.566,0.065061,35432.0,7.606237,0.0,0.0,0.381429,9.8459,0.065061,76.27500606733003,AMC-I,dry,0.0062,1
4.858,53.079,32.94,90.46,5.675,936.6,1.27,0.1496,0.104687,32881.0,7.775683,0.0,0.0,0.330379,36.3038,0.104687,85.0,AMC-II,dry,0.0191,1
4.3,44.925,32.86,96.33,5.499,884.48,4.939,0.406,0.089348,39854.0,6.178818,0.0,0.0,0.330468,2.6541,0.089348,76.27500606733003,AMC-I,dry,0.0055,1
46.402,321.978,22.93,74.62,1.144,930.67,3.569,0.1296,0.488694,37199.0,6.745533,38.2144,0.823555,0.518531,14.8243,0.488694,97.02743230131428,AMC-III,moderate,1.3053,2
21.197,89.723,29.87,93.54,25.557,919.76,2.416,0.2834,0.170492,41022.0,7.324203,14.067,0.663639,0.451716,16.863,0.170492,97.02743230131428,AMC-III,light,0.6705,2
8.404,73.532,30.0,54.51,12.389,960.0,7.172,0.3073,0.142035,28958.0,5.314842,0.0,0.0,0.288127,11.7134,0.142035,85.0,AMC-II,light,0.0076,1
8.644,48.914,30.89,59.13,0.976,900.37,4.767,0.1486,0.096885,32736.0,6.276087,0.0,0.0,0.322826,5.7466,0.096885,71.29975254791762,AMC-I,light,0.0114,1
17.007,155.362,24.59,45.15,41.671,904.5,3.355,0.0817,0.276512,25977.0,6.470895,8.0683,0.474418,0.401171,8.8917,0.276512,95.5270847381434,AMC-III,light,0.2909,1
5.324,52.743,41.03,59.11,8.437,909.56,2.364,0.3712,0.104059,38616.0,7.271081,0.0,0.0,0.361558,13.6464,0.104059,88.0,AMC-II,dry,0.0129,1
23.213,177.082,43.44,80.96,4.688,959.45,0.113,0.2156,0.308519,38931.0,9.862516,15.9321,0.686341,0.447897,89.4352,0.308519,97.02743230131428,AMC-III,light,3.6136,1
38.336,198.698,20.31,43.74,6.546,875.5,6.549,0.1016,0.338968,42893.0,5.642668,30.3566,0.791863,0.455915,0.7789,0.338968,97.02743230131428,AMC-III,moderate,0.5986,2
3.729,50.673,23.78,42.19,13.61,902.57,0.722,0.3533,0.100187,12048.0,7.570944,0.0,0.0,0.356298,24.4188,0.100187,74.0,AMC-II,dry,0.0212,1
7.571,60.183,35.78,83.26,1.724,870.0,11.442,0.3367,0.11784,18794.0,4.305018,0.0,0.0,0.264205,0.0,0.11784,74.0,AMC-II,light,0.0044,1
11.747,70.268,35.16,59.94,14.456,882.33,3.306,0.5309,0.13618,28200.0,6.240365,0.1626,0.01384,0.373891,3.2192,0.13618,85.0,AMC-II,light,0.0215,1
1.176,35.949,24.6,41.08,20.575,902.61,0.853,0.435,0.072158,33698.0,8.234742,0.0,0.0,0.374941,22.5157,0.072158,71.29975254791762,AMC-I,dry,0.006,1
15.135,162.781,37.98,88.6,10.714,903.04,6.163,0.4513,0.287608,53916.0,6.442781,12.3018,0.812781,0.45351,4.9484,0.287608,98.94175341994321,AMC-III,light,0.2566,2
27.372,115.069,36.82,82.67,18.379,941.66,0.127,0.3703,0.213158,17563.0,9.195064,8.9461,0.326832,0.428994,71.6355,0.213158,89.49303405572755,AMC-III,light,1.9837,1
25.127,89.049,33.52,81.99,17.419,933.68,1.691,0.3562,0.169327,48213.0,7.988197,22.1378,0.881019,0.49346,28.4259,0.169327,98.94175341994321,AMC-III,light,1.4043,2
7.174,41.696,42.73,72.56,3.365,917.68,2.243,0.2822,0.083202,18401.0,6.66426,0.0,0.0,0.332331,17.1512,0.083202,55.511379832865735,AMC-I,dry,0.0182,1
15.808,71.077,29.59,86.31,6.787,870.06,0.684,0.3722,0.137635,22226.0,7.39453,0.0,0.0,0.43721,0.0453,0.137635,74.0,AMC-II,light,0.0928,1
12.804,94.832,31.99,49.84,6.535,912.98,3.103,0.2688,0.179275,24820.0,6.521094,1.2762,0.099668,0.360466,11.8384,0.179275,89.49303405572755,AMC-III,light,0.0492,1
10.845,81.429,38.4,51.86,5.699,881.74,1.752,0.1512,0.156034,44154.0,7.447732,5.0545,0.46606,0.445219,5.1061,0.156034,97.02743230131428,AMC-III,light,0.312,1
25.862,119.157,21.51,94.17,1.752,938.99,3.516,0.5482,0.21983,47842.0,7.08962,22.8654,0.884125,0.49154,17.0774,0.21983,98.94175341994321,AMC-III,light,0.7914,2
8.93,59.818,29.64,82.46,22.273,903.92,2.418,0.0888,0.117168,34840.0,7.121507,0.0,0.0,0.354268,11.4886,0.117168,85.0,AMC-II,light,0.0213,1
26.918,127.357,17.51,44.38,4.348,960.0,1.682,0.081,0.233045,33781.0,7.101117,16.5286,0.614036,0.40299,40.3392,0.233045,95.5270847381434,AMC-III,light,1.053,1
17.769,90.567,18.71,46.21,7.785,885.78,1.467,0.3725,0.171949,39275.0,7.626876,10.9548,0.616509,0.491724,7.8028,0.171949,97.02743230131428,AMC-III,light,0.7743,2
22.071,134.65,23.6,42.66,0.639,960.0,1.55,0.3745,0.24461,39955.0,7.396556,14.8728,0.673869,0.43087,42.7851,0.24461,97.02743230131428,AMC-III,light,1.0084,1
6.891,29.005,33.98,98.16,9.8,876.2,2.282,0.0927,0.058637,21982.0,6.288199,0.0,0.0,0.34,2.1986,0.058637,55.511379832865735,AMC-I,dry,0.0172,1
2.26,29.287,23.46,84.79,30.193,892.56,2.546,0.1994,0.059191,36307.0,7.110001,0.0,0.0,0.340478,7.3285,0.059191,76.27500606733003,AMC-I,dry,0.0052,1
5.827,39.625,20.76,95.91,6.238,901.04,3.185,0.3224,0.079237,40974.0,6.996593,0.0,0.0,0.354986,8.3658,0.079237,76.27500606733003,AMC-I,dry,0.011,1
16.375,59.99,38.89,95.49,4.111,882.16,0.448,0.1689,0.117484,36251.0,8.661678,2.0249,0.123655,0.487999,10.8611,0.117484,88.0,AMC-II,light,0.297,2
7.032,49.631,27.26,66.88,9.147,933.87,4.571,0.0625,0.098232,39134.0,6.511947,0.0003,4.5e-05,0.311957,12.5502,0.098232,88.0,AMC-II,dry,0.0096,1
13.17,79.511,35.22,47.87,15.623,896.95,1.968,0.1919,0.152655,35553.0,7.379912,6.9541,0.528028,0.433025,10.738,0.152655,97.02743230131428,AMC-III,light,0.3917,1
4.492,26.873,24.42,83.88,5.577,943.87,13.464,0.3346,0.054446,45542.0,5.368587,0.0,0.0,0.272412,5.2874,0.054446,83.44822581815542,AMC-I,dry,0.0022,1
0.117,5.29,28.98,93.1,14.738,960.0,3.638,0.3591,0.01096,43149.0,6.492075,0.0,0.0,0.291158,21.6276,0.01096,76.27500606733003,AMC-I,dry,0.0002,1
8.102,55.877,25.38,35.65,8.513,930.71,3.889,0.5475,0.109889,38152.0,6.673838,0.0385,0.004756,0.353687,13.7656,0.109889,88.0,AMC-II,light,0.0128,1
8.771,104.234,25.69,57.65,5.151,921.45,2.618,0.1644,0.195194,23960.0,6.679938,0.2415,0.027534,0.342621,16.3345,0.195194,89.49303405572755,AMC-III,light,0.0196,1
6.301,57.055,34.93,56.16,1.873,930.81,0.89,0.542,0.112073,46871.0,8.686368,0.148,0.023486,0.387836,41.0359,0.112073,92.0,AMC-II,dry,0.0315,1
3.892,75.753,35.58,82.9,5.125,897.08,5.997,0.033,0.145995,27892.0,5.875952,0.1709,0.043911,0.291744,4.1597,0.145995,95.5270847381434,AMC-III,dry,0.0042,1
20.943,168.617,30.29,83.64,33.001,919.77,0.644,0.2967,0.296218,24431.0,8.163867,5.0079,0.239126,0.423024,39.2428,0.296218,89.49303405572755,AMC-III,light,0.6086,1
0.468,10.626,31.41,78.43,30.229,932.75,1.865,0.349,0.021894,29436.0,7.232903,0.0,0.0,0.311542,26.0437,0.021894,71.29975254791762,AMC-I,dry,0.0014,1
6.053,84.659,32.16,68.33,21.863,920.22,1.174,0.2817,0.161695,27678.0,7.671958,0.8672,0.14327,0.372578,28.7947,0.161695,95.5270847381434,AMC-III,dry,0.072,1
15.821,205.955,26.95,70.44,0.494,916.04,12.635,0.0896,0.348887,10630.0,4.616389,2.4488,0.154778,0.289332,3.5037,0.348887,89.49303405572755,AMC-III,light,0.0259,1
20.814,155.11,28.26,94.77,8.025,895.7,0.197,0.5107,0.276132,47166.0,10.210183,17.8749,0.858798,0.636956,25.5399,0.276132,98.94175341994321,AMC-III,light,3.5634,2
2.1,37.799,25.48,73.2,2.761,954.86,0.218,0.2749,0.075727,55000.0,9.976681,0.0,0.0,0.34101,83.9894,0.075727,83.44822581815542,AMC-I,dry,0.0203,1
7.543,124.498,29.57,36.85,0.971,927.02,3.842,0.1139,0.228463,25190.0,6.296628,1.5638,0.207303,0.341408,13.0658,0.228463,95.5270847381434,AMC-III,light,0.0501,1
5.376,120.832,32.98,55.69,20.851,904.66,0.6,0.1792,0.222549,48239.0,9.176336,3.0936,0.575447,0.470536,28.1188,0.222549,98.94175341994321,AMC-III,dry,0.391,2
33.987,140.978,35.86,81.53,15.411,936.74,0.557,0.452,0.254502,16876.0,8.002312,13.5762,0.399447,0.426699,55.6517,0.254502,89.49303405572755,AMC-III,light,1.7853,1
7.671,45.669,22.51,71.82,0.987,886.21,0.152,0.3596,0.090758,10486.0,8.584472,0.0,0.0,0.44218,16.1904,0.090758,55.511379832865735,AMC-I,light,0.0817,1
10.291,76.512,18.77,95.78,11.784,920.74,1.983,0.438,0.147344,35942.0,7.384235,4.6192,0.448868,0.417308,20.0951,0.147344,97.02743230131428,AMC-III,light,0.2586,1
20.638,135.527,31.46,99.53,13.692,959.85,2.212,0.1383,0.245989,51609.0,7.289089,17.7015,0.857714,0.441712,32.6719,0.245989,98.94175341994321,AMC-III,light,0.9071,1
3.03,37.35,26.33,89.47,2.226,929.25,0.662,0.5259,0.074862,20052.0,7.964326,0.0,0.0,0.334556,46.1622,0.074862,55.511379832865735,AMC-I,dry,0.0181,1
5.565,27.773,29.45,73.37,4.009,900.17,1.307,0.3236,0.056218,42592.0,8.091866,0.0,0.0,0.387497,16.1331,0.056218,76.27500606733003,AMC-I,dry,0.0214,1
0.269,6.621,35.37,55.46,5.67,913.57,1.198,0.2643,0.013699,30346.0,7.746724,0.0,0.0,0.332478,24.6543,0.013699,71.29975254791762,AMC-I,dry,0.0011,1
26.525,175.455,28.24,65.7,28.584,925.03,3.565,0.0175,0.306171,23173.0,6.317823,8.3906,0.316333,0.384767,13.4586,0.306171,89.49303405572755,AMC-III,light,0.2869,1
10.201,54.444,33.03,56.95,3.013,921.85,6.705,0.1514,0.10723,55000.0,6.337433,1.2001,0.117651,0.333722,7.1842,0.10723,92.0,AMC-II,light,0.0232,1
15.072,99.407,35.1,81.05,56.633,947.21,0.848,0.1993,0.18706,16932.0,7.6046,2.1308,0.141378,0.339054,53.4828,0.18706,89.49303405572755,AMC-III,light,0.2198,1
17.856,55.661,30.82,71.53,11.04,870.0,2.387,0.4788,0.10949,24345.0,6.162149,0.0,0.0,0.388618,0.0,0.10949,74.0,AMC-II,light,0.043,1
